File      ,14-00-46.CSV,,,,,,,,,
Site Name      ,HUTHL-A,,,,,,,,,
Start,12/03/2024 14:00,,,,,,,,,
Stop,13/03/2024 09:31,,,,,,,,,
Pipe Material,Cast Iron,,,,,,,,,
Pipe O.D.     ,173,mm,,,,,,,,
Wall Thickness     ,8.5,mm,,,,,,,,
Pipe Liner,None,,,,,,,,,
Liner Thickness     ,0,mm,,,,,,,,
Fluid      ,Water,,,,,,,,,
Averaging,30,s,,,,,,,,
Interval,60,s,,,,,,,,
Records,1172,,,,,,,,,
FlowMin,0,,,,,,,,,
FlowMax,12.161,,,,,,,,,
AmplitudeMin,0,,,,,,,,,
AmplitudeMax,0.03,,,,,,,,,
Sound SpeedMin,0,,,,,,,,,
Sound SpeedMax,1444.522,,,,,,,,,
Errors,46,,,,,,,,,
Last Error,1,,,,,,,,,
                                                                                                      ,V01,5,100,2,6,8,9,21/07/2023 12:54,0,0
Date[Day/Month/Year] Time[Hour:Min:Secs],Flow[l/s],Sound Speed[m/s],+ve Totaliser[l],-ve Totaliser[l],,,,,,
28/11/2023 16:56,183.85,,,,,,,,,
28/11/2023 16:57,184.56,,,,,,,,,
28/11/2023 16:58,182.76,,,,,,,,,
28/11/2023 16:59,179.85,,,,,,,,,
28/11/2023 17:00,179.63,,,,,,,,,
28/11/2023 17:01,182.23,,,,,,,,,
28/11/2023 17:02,183.74,,,,,,,,,
28/11/2023 17:03,188.83,,,,,,,,,
28/11/2023 17:04,181.53,,,,,,,,,
28/11/2023 17:05,185.25,,,,,,,,,
28/11/2023 17:06,181.33,,,,,,,,,
28/11/2023 17:07,183.55,,,,,,,,,
28/11/2023 17:08,186.33,,,,,,,,,
28/11/2023 17:09,185.62,,,,,,,,,
28/11/2023 17:10,186.15,,,,,,,,,
28/11/2023 17:11,182.62,,,,,,,,,
28/11/2023 17:12,185.71,,,,,,,,,
28/11/2023 17:13,187.93,,,,,,,,,
28/11/2023 17:14,182.42,,,,,,,,,
28/11/2023 17:15,184.69,,,,,,,,,
28/11/2023 17:16,183.66,,,,,,,,,
28/11/2023 17:17,180.32,,,,,,,,,
28/11/2023 17:18,185.71,,,,,,,,,
28/11/2023 17:19,183.84,,,,,,,,,
28/11/2023 17:20,185.96,,,,,,,,,
28/11/2023 17:21,184.2,,,,,,,,,
28/11/2023 17:22,184.71,,,,,,,,,
28/11/2023 17:23,181.75,,,,,,,,,
28/11/2023 17:24,187.25,,,,,,,,,
28/11/2023 17:25,184.65,,,,,,,,,
28/11/2023 17:26,184.2,,,,,,,,,
28/11/2023 17:27,183.67,,,,,,,,,
28/11/2023 17:28,186.52,,,,,,,,,
28/11/2023 17:29,185.03,,,,,,,,,
28/11/2023 17:30,181.7,,,,,,,,,
28/11/2023 17:31,184.66,,,,,,,,,
28/11/2023 17:32,184.06,,,,,,,,,
28/11/2023 17:33,184.49,,,,,,,,,
28/11/2023 17:34,182.49,,,,,,,,,
28/11/2023 17:35,187.69,,,,,,,,,
28/11/2023 17:36,185.31,,,,,,,,,
28/11/2023 17:37,183.41,,,,,,,,,
28/11/2023 17:38,183.57,,,,,,,,,
28/11/2023 17:39,182.62,,,,,,,,,
28/11/2023 17:40,184.83,,,,,,,,,
28/11/2023 17:41,178.65,,,,,,,,,
28/11/2023 17:42,186.32,,,,,,,,,
28/11/2023 17:43,183.46,,,,,,,,,
28/11/2023 17:44,186.79,,,,,,,,,
28/11/2023 17:45,183.49,,,,,,,,,
28/11/2023 17:46,183.12,,,,,,,,,
28/11/2023 17:47,183.29,,,,,,,,,
28/11/2023 17:48,188.28,,,,,,,,,
28/11/2023 17:49,181.45,,,,,,,,,
28/11/2023 17:50,180.38,,,,,,,,,
28/11/2023 17:51,185.96,,,,,,,,,
28/11/2023 17:52,183.41,,,,,,,,,
28/11/2023 17:53,185.84,,,,,,,,,
28/11/2023 17:54,185.69,,,,,,,,,
28/11/2023 17:55,183.48,,,,,,,,,
28/11/2023 17:56,180.95,,,,,,,,,
28/11/2023 17:57,182.1,,,,,,,,,
28/11/2023 17:58,185.74,,,,,,,,,
28/11/2023 17:59,182.44,,,,,,,,,
28/11/2023 18:00,187.17,,,,,,,,,
28/11/2023 18:01,184.36,,,,,,,,,
28/11/2023 18:02,180.9,,,,,,,,,
28/11/2023 18:03,181.44,,,,,,,,,
28/11/2023 18:04,186.23,,,,,,,,,
28/11/2023 18:05,183.72,,,,,,,,,
28/11/2023 18:06,180.15,,,,,,,,,
28/11/2023 18:07,183.29,,,,,,,,,
28/11/2023 18:08,182.48,,,,,,,,,
28/11/2023 18:09,184.82,,,,,,,,,
28/11/2023 18:10,185.92,,,,,,,,,
28/11/2023 18:11,183.8,,,,,,,,,
28/11/2023 18:12,183.17,,,,,,,,,
28/11/2023 18:13,183.62,,,,,,,,,
28/11/2023 18:14,184,,,,,,,,,
28/11/2023 18:15,185.3,,,,,,,,,
28/11/2023 18:16,184.31,,,,,,,,,
28/11/2023 18:17,184.22,,,,,,,,,
28/11/2023 18:18,177.3,,,,,,,,,
28/11/2023 18:19,184.74,,,,,,,,,
28/11/2023 18:20,182.78,,,,,,,,,
28/11/2023 18:21,186.57,,,,,,,,,
28/11/2023 18:22,181.28,,,,,,,,,
28/11/2023 18:23,184.24,,,,,,,,,
28/11/2023 18:24,182.63,,,,,,,,,
28/11/2023 18:25,186.59,,,,,,,,,
28/11/2023 18:26,187.43,,,,,,,,,
28/11/2023 18:27,183.36,,,,,,,,,
28/11/2023 18:28,184.32,,,,,,,,,
28/11/2023 18:29,183.64,,,,,,,,,
28/11/2023 18:30,182.2,,,,,,,,,
28/11/2023 18:31,186.04,,,,,,,,,
28/11/2023 18:32,186.08,,,,,,,,,
28/11/2023 18:33,187.19,,,,,,,,,
28/11/2023 18:34,184.92,,,,,,,,,
28/11/2023 18:35,186.74,,,,,,,,,
28/11/2023 18:36,182.57,,,,,,,,,
28/11/2023 18:37,186.05,,,,,,,,,
28/11/2023 18:38,184.41,,,,,,,,,
28/11/2023 18:39,184.02,,,,,,,,,
28/11/2023 18:40,185.28,,,,,,,,,
28/11/2023 18:41,180.83,,,,,,,,,
28/11/2023 18:42,186.45,,,,,,,,,
28/11/2023 18:43,180.9,,,,,,,,,
28/11/2023 18:44,185.69,,,,,,,,,
28/11/2023 18:45,183.86,,,,,,,,,
28/11/2023 18:46,184.08,,,,,,,,,
28/11/2023 18:47,183.75,,,,,,,,,
28/11/2023 18:48,183.09,,,,,,,,,
28/11/2023 18:49,185.42,,,,,,,,,
28/11/2023 18:50,181.89,,,,,,,,,
28/11/2023 18:51,187.95,,,,,,,,,
28/11/2023 18:52,185.75,,,,,,,,,
28/11/2023 18:53,185.22,,,,,,,,,
28/11/2023 18:54,185.13,,,,,,,,,
28/11/2023 18:55,183.19,,,,,,,,,
28/11/2023 18:56,182.67,,,,,,,,,
28/11/2023 18:57,183.71,,,,,,,,,
28/11/2023 18:58,182.48,,,,,,,,,
28/11/2023 18:59,179.68,,,,,,,,,
28/11/2023 19:00,183.76,,,,,,,,,
28/11/2023 19:01,172.61,,,,,,,,,
28/11/2023 19:02,175.82,,,,,,,,,
28/11/2023 19:03,173.46,,,,,,,,,
28/11/2023 19:04,175.44,,,,,,,,,
28/11/2023 19:05,172.82,,,,,,,,,
28/11/2023 19:06,171.88,,,,,,,,,
28/11/2023 19:07,176.15,,,,,,,,,
28/11/2023 19:08,171.37,,,,,,,,,
28/11/2023 19:09,175.35,,,,,,,,,
28/11/2023 19:10,175.96,,,,,,,,,
28/11/2023 19:11,173.49,,,,,,,,,
28/11/2023 19:12,173.09,,,,,,,,,
28/11/2023 19:13,176.25,,,,,,,,,
28/11/2023 19:14,170.6,,,,,,,,,
28/11/2023 19:15,171.92,,,,,,,,,
28/11/2023 19:16,175.74,,,,,,,,,
28/11/2023 19:17,173.84,,,,,,,,,
28/11/2023 19:18,175.94,,,,,,,,,
28/11/2023 19:19,177.14,,,,,,,,,
28/11/2023 19:20,176.16,,,,,,,,,
28/11/2023 19:21,173.5,,,,,,,,,
28/11/2023 19:22,172.89,,,,,,,,,
28/11/2023 19:23,173.89,,,,,,,,,
28/11/2023 19:24,173.84,,,,,,,,,
28/11/2023 19:25,175.19,,,,,,,,,
28/11/2023 19:26,176,,,,,,,,,
28/11/2023 19:27,175.68,,,,,,,,,
28/11/2023 19:28,172.92,,,,,,,,,
28/11/2023 19:29,172.9,,,,,,,,,
28/11/2023 19:30,176.92,,,,,,,,,
28/11/2023 19:31,176.24,,,,,,,,,
28/11/2023 19:32,177.19,,,,,,,,,
28/11/2023 19:33,173.86,,,,,,,,,
28/11/2023 19:34,177.19,,,,,,,,,
28/11/2023 19:35,174.22,,,,,,,,,
28/11/2023 19:36,175.16,,,,,,,,,
28/11/2023 19:37,172.74,,,,,,,,,
28/11/2023 19:38,169.58,,,,,,,,,
28/11/2023 19:39,174.96,,,,,,,,,
28/11/2023 19:40,176.32,,,,,,,,,
28/11/2023 19:41,172.42,,,,,,,,,
28/11/2023 19:42,175.93,,,,,,,,,
28/11/2023 19:43,173.84,,,,,,,,,
28/11/2023 19:44,173.98,,,,,,,,,
28/11/2023 19:45,174.14,,,,,,,,,
28/11/2023 19:46,175.77,,,,,,,,,
28/11/2023 19:47,171.5,,,,,,,,,
28/11/2023 19:48,174.57,,,,,,,,,
28/11/2023 19:49,177.82,,,,,,,,,
28/11/2023 19:50,174.21,,,,,,,,,
28/11/2023 19:51,174.04,,,,,,,,,
28/11/2023 19:52,174.4,,,,,,,,,
28/11/2023 19:53,176.08,,,,,,,,,
28/11/2023 19:54,172.91,,,,,,,,,
28/11/2023 19:55,172.12,,,,,,,,,
28/11/2023 19:56,173.2,,,,,,,,,
28/11/2023 19:57,175.1,,,,,,,,,
28/11/2023 19:58,173.69,,,,,,,,,
28/11/2023 19:59,177.35,,,,,,,,,
28/11/2023 20:00,176.89,,,,,,,,,
28/11/2023 20:01,179.98,,,,,,,,,
28/11/2023 20:02,176.15,,,,,,,,,
28/11/2023 20:03,176.69,,,,,,,,,
28/11/2023 20:04,174.31,,,,,,,,,
28/11/2023 20:05,176.91,,,,,,,,,
28/11/2023 20:06,174.57,,,,,,,,,
28/11/2023 20:07,176.91,,,,,,,,,
28/11/2023 20:08,175.27,,,,,,,,,
28/11/2023 20:09,176.73,,,,,,,,,
28/11/2023 20:10,174.82,,,,,,,,,
28/11/2023 20:11,178.85,,,,,,,,,
28/11/2023 20:12,177.09,,,,,,,,,
28/11/2023 20:13,175.83,,,,,,,,,
28/11/2023 20:14,176.01,,,,,,,,,
28/11/2023 20:15,172.55,,,,,,,,,
28/11/2023 20:16,177.49,,,,,,,,,
28/11/2023 20:17,178.9,,,,,,,,,
28/11/2023 20:18,174.3,,,,,,,,,
28/11/2023 20:19,178.29,,,,,,,,,
28/11/2023 20:20,177.52,,,,,,,,,
28/11/2023 20:21,178.99,,,,,,,,,
28/11/2023 20:22,177.54,,,,,,,,,
28/11/2023 20:23,178.39,,,,,,,,,
28/11/2023 20:24,175.25,,,,,,,,,
28/11/2023 20:25,178.17,,,,,,,,,
28/11/2023 20:26,179.78,,,,,,,,,
28/11/2023 20:27,177.23,,,,,,,,,
28/11/2023 20:28,173.44,,,,,,,,,
28/11/2023 20:29,178.06,,,,,,,,,
28/11/2023 20:30,176.37,,,,,,,,,
28/11/2023 20:31,174.27,,,,,,,,,
28/11/2023 20:32,180.41,,,,,,,,,
28/11/2023 20:33,179.94,,,,,,,,,
28/11/2023 20:34,173.93,,,,,,,,,
28/11/2023 20:35,178.05,,,,,,,,,
28/11/2023 20:36,179.1,,,,,,,,,
28/11/2023 20:37,172.89,,,,,,,,,
28/11/2023 20:38,178.49,,,,,,,,,
28/11/2023 20:39,179.91,,,,,,,,,
28/11/2023 20:40,176.7,,,,,,,,,
28/11/2023 20:41,176.55,,,,,,,,,
28/11/2023 20:42,176.99,,,,,,,,,
28/11/2023 20:43,176.2,,,,,,,,,
28/11/2023 20:44,176.23,,,,,,,,,
28/11/2023 20:45,176.79,,,,,,,,,
28/11/2023 20:46,176.69,,,,,,,,,
28/11/2023 20:47,178.36,,,,,,,,,
